scan_date,code5,name,close,chg_pct,turnover_day,mcap_total,ratio,top10_pct,has_broker_shot,spring_duck_flag
2025-07-23,01000,北青傳媒,0.78,16.42,528840,153901800.0,41.33,,0.0,0
2025-07-23,01129,中國水業集團,0.25,12.61,591110,158048482.0,16.04,,0.0,0
2025-07-23,01449,立德教育,0.265,3.92,2110020,212000000.0,19.54,,0.0,0
2025-07-23,08050,城市酷選,1.05,45.83,1437630,284812500.0,75.54,,0.0,0
2025-07-23,01097,周大福媒體娛樂,0.042,13.51,654770,299654188.0,14.07,,0.0,0
2025-07-23,00185,正商實業,0.157,9.79,1888260,300401707.0,51.33,,0.0,0
2025-07-23,01419,盈健醫療,0.95,14.46,1012060,360574621.0,23.3,,0.0,0
2025-07-23,01738,飛尚無煙煤,0.265,143.12,13582750,365844637.0,1944.84,,0.0,0
2025-07-23,01993,雅仕維,0.82,24.24,4106760,397626806.0,745.19,,0.0,0
2025-07-23,06919,人瑞人才,4.61,15.83,1613240,730434580.0,49.68,,0.0,0
2025-07-23,01022,飛魚科技,0.44,49.15,18984770,769754507.0,22.5,,0.0,0
2025-07-23,06118,奧星生命科技,1.53,41.67,20810880,784250460.0,19.45,,0.0,0
2025-07-24,08186,浩盟控股,0.495,101.22,9104240,56364977.0,319.22,,0.0,0
2025-07-24,02288,宏基資本,0.16,0.63,817820,60071520.0,24.53,,0.0,0
2025-07-24,01376,RAFFLESINTERIOR,0.116,7.41,8086000,116000000.0,97.19,,0.0,0
2025-07-24,00544,大同集團,1.26,65.79,629680,155849973.0,20.26,,0.0,0
2025-07-24,01129,中國水業集團,0.27,8.0,1705900,170692361.0,17.79,,0.0,0
2025-07-24,08637,元續科技,1.32,25.71,1507700,197606640.0,13.12,,0.0,0
2025-07-24,01473,環聯連訊,0.227,9.66,12209670,268414173.0,17.96,,0.0,0
2025-07-24,01097,周大福媒體娛樂,0.041,-2.38,1058290,292519564.0,10.34,,0.0,0
2025-07-24,00213,樂聲電子,0.39,4.0,1086420,355886295.0,87.58,,0.0,0
2025-07-24,01170,信星集團,0.54,-10.0,888080,360179700.0,20.45,,0.0,0
2025-07-24,06988,樂享集團,0.154,43.93,5451300,365276789.0,60.16,,0.0,0
2025-07-24,01636,中國金屬利用,0.87,38.1,4402180,389895482.0,15.54,,0.0,0
2025-07-24,01334,瑞昌國際控股,0.91,0.0,3256350,455000000.0,24.39,,0.0,0
2025-07-24,08368,中國創意控股,0.94,1.08,1818260,650684656.0,12.73,,0.0,0
2025-07-24,02392,玄武雲,1.35,16.38,5464200,749059650.0,21.91,,0.0,0
2025-07-24,01204,博維智慧,1.63,9.4,1317600,815000000.0,47.09,,0.0,0
2025-07-25,00352,富陽,0.143,160.0,4694252,35204225.0,3788.74,,0.0,0
2025-07-25,08402,高原之寶,0.156,0.65,2306000,74881560.0,39.95,,0.0,0
2025-07-25,03683,榮豐億控股,0.085,-30.33,952100,80972149.0,6347.33,,0.0,0
2025-07-25,00348,中國智能健康,0.12,34.83,1333270,110948500.0,25.29,,0.0,0
2025-07-25,01620,富盈環球集團,0.118,35.63,2028300,141600000.0,47.92,,0.0,0
2025-07-25,09918,麗年國際,1.48,25.42,1754700,148000000.0,156.47,,0.0,0
2025-07-25,08462,中安控股集團,0.27,-15.62,4185200,162000000.0,10.52,,0.0,0
2025-07-25,01129,中國水業集團,0.295,9.26,3152140,186497209.0,12.31,,0.0,0
2025-07-25,01218,永義國際,1.6,-5.88,641690,236762890.0,33.99,,0.0,0
2025-07-25,00500,先豐服務集團,0.11,4.76,1730310,264372447.0,17.76,,0.0,0
2025-07-25,00544,大同集團,2.5,98.41,1235800,309226138.0,13.26,,0.0,0
2025-07-25,01612,永勝醫療,0.78,27.87,17236620,514877089.0,25.97,,0.0,0
2025-07-25,00433,北方礦業,0.036,-2.7,3437040,540077054.0,12.78,,0.0,0
2025-07-25,02392,玄武雲,1.5,11.11,8850200,832288500.0,11.76,,0.0,0
2025-07-28,08425,興銘控股,0.061,5.17,604000,22936000.0,103.78,,0.0,0
2025-07-28,08286,長城微光,0.146,44.55,747190,45093560.0,11.38,,0.0,0
2025-07-28,08366,浙江聯合投資,0.039,116.67,1281600,61510800.0,6102.86,,0.0,0
2025-07-28,00574,百信國際,0.05,51.52,2868390,99528803.0,56.89,,0.0,0
2025-07-28,01695,椰豐集團,0.099,10.0,980900,106920000.0,30.21,,0.0,0
2025-07-28,00876,佳兆業健康,1.05,-4.55,2932700,108814392.0,34.17,,0.0,0
2025-07-28,08535,熒德控股,0.091,1.11,3392280,109200000.0,65.76,,0.0,0
2025-07-28,08106,芯化蘭德,0.265,167.68,6565880,148087610.0,106.46,,0.0,0
2025-07-28,09918,麗年國際,1.85,25.0,4122720,185000000.0,22.08,,0.0,0
2025-07-28,01459,巨匠建設,0.415,0.0,1415730,221344400.0,19.92,,0.0,0
2025-07-28,03860,EPS創健科技,0.47,6.82,914200,273742024.0,10.89,,0.0,0
2025-07-28,01201,天臣控股,0.85,41.67,1394950,373732444.0,36.31,,0.0,0
2025-07-28,00582,神話世界,0.116,-7.94,2129630,423571841.0,15.98,,0.0,0
2025-07-28,06885,金馬能源,1.02,2.0,4005070,546129420.0,27.58,,0.0,0
2025-07-28,01692,登輝控股,1.855,-14.71,2245520,665945000.0,12.23,,0.0,0
2025-07-28,02438,出門問問,0.5,26.58,44848700,774422178.0,22.73,,0.0,0
2025-07-28,03882,天彩控股,0.83,-17.82,4619020,837127588.0,17.28,,0.0,0
2025-07-28,00720,意達利控股,0.149,0.68,684480,915234793.0,11.75,,0.0,0
2025-07-29,01803,北京體育文化-新,0.13,7.44,522190,21965047.0,130.94,,0.0,0
2025-07-29,01736,中國育兒網絡,1.1,100.0,12216960,56252023.0,534.5,,0.0,0
2025-07-29,00602,佳華百貨控股,0.06,15.38,3029720,62250000.0,11.39,,0.0,0
2025-07-29,08125,榮記萬通,0.29,-6.45,603400,62852475.0,43.27,,0.0,0
2025-07-29,08377,維港育馬,0.132,46.67,585200,71179926.0,62.45,,0.0,0
2025-07-29,08262,宏強控股,0.086,-2.27,575040,79402940.0,44.52,,0.0,0
2025-07-29,00261,GBA集團,0.325,-2.99,4858030,107692545.0,25.27,,0.0,0
2025-07-29,01102,環能國際,0.05,-3.85,6896380,139969287.0,78.09,,0.0,0
2025-07-29,08613,東方支付集團控股,0.084,5.0,766100,161928200.0,26.08,,0.0,0
2025-07-29,08106,芯化蘭德,0.38,43.4,9421540,212352045.0,12.02,,0.0,0
2025-07-29,01613,協同通信,0.175,1.74,1026940,268776286.0,37.17,,0.0,0
2025-07-29,01817,慕尚集團控股,0.33,3.12,730000,313500000.0,24.57,,0.0,0
2025-07-29,08657,TRUE PARTNER,0.54,50.0,705510,329499090.0,180.71,,0.0,0
2025-07-29,02376,魯商服務,3.206,1.26,1128380,427488040.0,12.83,,0.0,0
2025-07-29,00730,首惠產業金融,0.117,-1.68,523680,462610828.0,11.39,,0.0,0
2025-07-29,00236,香港生力啤,1.24,31.91,2774420,463227494.0,39.4,,0.0,0
2025-07-29,01925,曠世芳香,1.17,0.0,4955430,473899140.0,20.91,,0.0,0
2025-07-29,08611,九福來,0.89,8.14,2664450,530452634.0,10.13,,0.0,0
2025-07-29,08521,智雲國際控股,0.91,5.81,849200,581490000.0,10.08,,0.0,0
2025-07-29,02415,梅斯健康,1.389,6.11,2503080,843360450.0,12.53,,0.0,0
2025-07-30,08446,耀星科技集團-新,0.16,31.15,3610500,9000844.0,28.91,,0.0,0
2025-07-30,01710,致豐工業電子,0.166,19.42,1841220,166000000.0,28.89,,0.0,0
2025-07-30,00036,遠東控股國際,0.52,10.64,1210880,169902500.0,21.56,,0.0,0
2025-07-30,02221,創業集團控股,0.82,18.84,8893750,188028635.0,105.07,,0.0,0
2025-07-30,00120,COSMOPOL INT'L,0.128,-5.88,2102190,209871430.0,11.14,,0.0,0
2025-07-30,09958,力天影業,0.44,57.14,13701600,220000000.0,10.72,,0.0,0
2025-07-30,08158,中國再生醫學,0.89,50.85,5609790,270784707.0,29.85,,0.0,0
2025-07-30,06033,電訊數碼控股,0.75,13.64,2559640,302814750.0,63.91,,0.0,0
2025-07-30,01901,飛揚集團,0.32,28.0,15398540,319488000.0,11.93,,0.0,0
2025-07-30,01046,寰宇娛樂文化,0.395,3.95,1016130,358119749.0,43.29,,0.0,0
2025-07-30,03938,LFG投資控股,0.77,28.33,20670930,377662206.0,17.05,,0.0,0
2025-07-30,02187,智欣集團控股,0.47,-2.08,618700,421872000.0,10.29,,0.0,0
2025-07-30,00776,帝國科技集團,0.703,-0.99,5076910,472301798.0,11.61,,0.0,0
2025-07-30,08521,智雲國際控股,1.05,15.38,3599450,670950000.0,21.32,,0.0,0
2025-07-31,08446,耀星科技集團-新,0.236,47.5,16564600,13276244.0,34.9,,0.0,0
2025-07-31,02135,瑞麗醫美,0.129,9.32,584530,71862976.0,10.94,,0.0,0
2025-07-31,00036,遠東控股國際,0.56,7.69,8764390,182971923.0,49.65,,0.0,0
2025-07-31,01075,首都信息,2.551,18.05,4172950,197574440.0,12.79,,0.0,0
2025-07-31,01073,大禹金融,0.155,16.54,4435550,353192359.0,107.45,,0.0,0
2025-07-31,00643,恆富控股,0.445,21.92,3856550,400431272.0,12.46,,0.0,0
2025-07-31,02187,智欣集團控股,0.465,-1.06,1343300,417384000.0,11.56,,0.0,0
2025-07-31,02177,優趣匯控股,2.95,13.03,1440410,489389365.0,12.33,,0.0,0
2025-07-31,00673,中國衛生集團,0.5,12.11,26911400,693569096.0,36.57,,0.0,0
2025-07-31,01183,澳能建設,0.19,14.46,2507780,756336646.0,10.47,,0.0,0
2025-07-31,02167,天潤雲,4.93,33.6,7412620,854765372.0,16.72,,0.0,0
2025-08-01,08221,高裕金融,0.88,-4.35,1975470,41888000.0,475.1,,0.0,0
2025-08-01,01630,建成控股,0.053,23.26,544100,79500000.0,18.12,,0.0,0
2025-08-01,01348,滉達富控股,0.071,-4.05,2251800,104670472.0,122.65,,0.0,0
2025-08-01,08163,聲揚集團,0.106,0.95,3672000,108677095.0,238.09,,0.0,0
2025-08-01,01715,智慧健康科技,0.35,0.0,7132900,126265958.0,11.32,,0.0,0
2025-08-01,00092,冠軍科技集團,0.193,-3.5,1115210,211839666.0,14.75,,0.0,0
2025-08-01,06068,光正教育,0.131,16.96,5845610,285338174.0,61.54,,0.0,0
2025-08-01,01657,樺欣控股,9.63,8.45,553900,308160000.0,12.0,,0.0,0
2025-08-01,08300,今米房集團,0.142,10.94,1141300,375357120.0,12.4,,0.0,0
2025-08-01,00124,粵海置地,0.28,9.8,9679180,479230318.0,10.15,,0.0,0
2025-08-01,01028,千百度,0.207,-3.27,929130,515926800.0,42.5,,0.0,0
2025-08-01,01100,飛達控股,1.4,8.53,1471480,600830227.0,21.27,,0.0,0
2025-08-01,02625,江蘇宏信,2.6,-2.62,3238000,612662869.0,11.29,,0.0,0
2025-08-01,02442,怡俊集團控股,1.92,23.87,4635400,783360000.0,38.08,,0.0,0
2025-08-04,02195,盈匯企業控股,0.53,17.78,881480,89645714.0,34.91,,0.0,0
2025-08-04,01991,大洋集團,0.76,5.56,1598800,130725092.0,11.16,,0.0,0
2025-08-04,06918,九泰數智,0.161,19.26,3153530,140776275.0,15.01,,0.0,0
2025-08-04,01771,新豐泰集團,0.24,0.42,541200,144000000.0,30.31,,0.0,0
2025-08-04,00387,力豐(集團),0.64,28.0,2620680,147248680.0,42.6,,0.0,0
2025-08-04,01967,信懇智能,0.61,46.99,1701300,183000000.0,31.31,,0.0,0
2025-08-04,00723,信保環球控股,0.32,-22.89,2945700,350029286.0,10.19,,0.0,0
2025-08-04,01080,勝利管道,0.093,30.99,6178620,360316001.0,13.52,,0.0,0
2025-08-04,02210,京城佳業,2.889,-13.48,1476320,423721541.0,11.74,,0.0,0
2025-08-04,01985,美高域,1.55,4.73,8537840,474879700.0,45.97,,0.0,0
2025-08-04,01565,成實外教育,0.213,-2.29,1165520,646835631.0,16.36,,0.0,0
2025-08-04,00156,力寶華潤,0.71,-2.74,2264910,652270802.0,22.96,,0.0,0
2025-08-04,02625,江蘇宏信,2.81,8.08,7251900,662147178.0,12.14,,0.0,0
2025-08-04,00420,福田實業,0.573,7.5,2329430,701940448.0,17.19,,0.0,0
2025-08-04,00306,冠忠巴士集團,1.89,5.59,1353140,901108231.0,10.18,,0.0,0
2025-08-04,00727,中國豐匯,0.785,-4.03,1573200,998397540.0,15.37,,0.0,0
2025-08-05,03728,正利控股,0.048,14.29,798860,48624000.0,27.35,,0.0,0
2025-08-05,08035,駿高控股,0.09,8.43,2602700,54000000.0,12.01,,0.0,0
2025-08-05,08537,創輝珠寶,0.232,48.72,1672990,83520000.0,115.9,,0.0,0
2025-08-05,01967,信懇智能,0.62,1.64,6918300,186000000.0,31.57,,0.0,0
2025-08-05,01540,澳獅環球,0.41,0.0,1328330,204455447.0,11.16,,0.0,0
2025-08-05,01449,立德教育,0.275,3.77,4849720,220000000.0,11.2,,0.0,0
2025-08-05,00865,建德國際控股,0.038,11.76,673510,221843608.0,10.48,,0.0,0
2025-08-05,01667,迪米生活控股,0.3,122.22,1847360,288000000.0,456.14,,0.0,0
2025-08-05,00022,茂盛控股,8.6,3.61,3188040,338218710.0,10.29,,0.0,0
2025-08-05,01020,中細軟科技,0.062,6.9,995830,370957284.0,10.42,,0.0,0
2025-08-05,00767,中基長壽科學,0.6,11.11,7025970,381992580.0,11.35,,0.0,0
2025-08-05,01938,珠江鋼管,0.39,27.87,2155160,394345380.0,10.14,,0.0,0
2025-08-05,02350,數科集團,0.479,15.7,9882250,419125000.0,12.08,,0.0,0
2025-08-05,01418,盛諾集團,0.255,-15.0,1382910,446250510.0,24.49,,0.0,0
2025-08-05,08223,紫元元,1.01,7.45,46120440,521160000.0,30.18,,0.0,0
2025-08-05,02427,GUANZE MEDICAL,0.55,17.02,1426450,522500000.0,12.26,,0.0,0
2025-08-05,08021,匯隆控股,0.8,11.11,3262000,574684042.0,29.09,,0.0,0
2025-08-06,08245,烽翼集團,0.192,-1.03,1759530,39709684.0,97.38,,0.0,0
2025-08-06,08160,GOLDWAY EDU,0.42,0.0,2924280,90212615.0,46.63,,0.0,0
2025-08-06,01561,聯洋智能控股,0.096,52.38,1906280,102283594.0,101.6,,0.0,0
2025-08-06,08176,超人智能,0.159,45.87,978800,113764616.0,19.54,,0.0,0
2025-08-06,08535,熒德控股,0.106,8.16,5533700,127200000.0,14.02,,0.0,0
2025-08-06,00276,蒙古能源,0.69,2.99,840390,129806836.0,11.1,,0.0,0
2025-08-06,02728,金泰能源控股,0.031,0.0,564750,138105648.0,12.62,,0.0,0
2025-08-06,00572,未來世界控股,0.47,-11.32,1273710,141708709.0,42.88,,0.0,0
2025-08-06,02381,蜆殼電業,0.098,5.38,833040,196000000.0,17.66,,0.0,0
2025-08-06,01991,大洋集團,1.14,37.35,3687940,196087638.0,11.91,,0.0,0
2025-08-06,00423,經濟日報集團,0.77,0.0,1075600,332332000.0,13.39,,0.0,0
2025-08-06,00969,華聯國際,0.169,34.13,519900,370309420.0,55.35,,0.0,0
2025-08-06,00096,友成控股,0.635,16.51,931340,404208996.0,27.05,,0.0,0
2025-08-06,01079,松景科技,0.212,54.74,42921450,453691153.0,37.41,,0.0,0
2025-08-06,02237,中國石墨,0.38,7.04,4450150,608000000.0,14.49,,0.0,0
2025-08-07,08003,世大控股,0.184,64.29,3144740,61137599.0,25776.56,,0.0,0
2025-08-07,00784,愛生命國際,0.089,36.92,706800,71200000.0,16.78,,0.0,0
2025-08-07,01750,全達電器集團控股,0.044,25.71,2423000,79200000.0,57.7,,0.0,0
2025-08-07,08401,華夏水務集團,0.108,-10.74,4563300,87826746.0,33.2,,0.0,0
2025-08-07,02122,凱知樂國際,0.077,14.93,834020,104405400.0,49.79,,0.0,0
2025-08-07,01720,普天通信集團,0.135,22.73,1178500,148500000.0,18.6,,0.0,0
2025-08-07,09916,興業物聯,0.4,2.56,511110,160000000.0,27.68,,0.0,0
2025-08-07,02203,腦洞科技,0.212,9.28,4244600,169600000.0,15.14,,0.0,0
2025-08-07,01355,生物系統工程,0.101,0.0,2875000,180749372.0,98.49,,0.0,0
2025-08-07,01826,豐展控股,0.082,-7.87,861260,196603200.0,19.1,,0.0,0
2025-08-07,06893,衍生集團,0.216,40.26,1254410,235827936.0,193.94,,0.0,0
2025-08-07,00989,中國長白山國際,0.83,22.06,1094460,298951010.0,12.69,,0.0,0
2025-08-07,08050,城市酷選,1.625,27.45,1006590,440781250.0,11.1,,0.0,0
2025-08-07,00825,新世界百貨中國,0.34,17.24,6903640,573289300.0,130.26,,0.0,0
2025-08-08,08472,立高控股,0.41,-2.38,1805170,47232000.0,156.41,,0.0,0
2025-08-08,01470,富一國際控股,0.106,55.88,1085400,84800000.0,140.78,,0.0,0
2025-08-08,08271,環球數碼創意,0.065,38.3,562750,97715120.0,28.28,,0.0,0
2025-08-08,08507,愛世紀集團,0.125,1.63,509800,100000000.0,309.91,,0.0,0
2025-08-08,02728,金泰能源控股,0.031,0.0,1900850,138105648.0,17.66,,0.0,0
2025-08-08,01716,毛記葵湧,0.58,24.73,3572030,156600000.0,130.75,,0.0,0
2025-08-08,03302,精技集團,0.179,39.84,2532610,164750418.0,25.83,,0.0,0
2025-08-08,00821,匯盈控股,0.547,15.64,4309390,202983615.0,10.24,,0.0,0
2025-08-08,00352,富陽,0.83,144.12,36433889,204332214.0,21.5,,0.0,0
2025-08-08,01389,美捷匯控股,0.38,-3.8,723770,210646666.0,11.88,,0.0,0
2025-08-08,08229,未來數據集團,0.47,27.03,3206000,261075600.0,206.0,,0.0,0
2025-08-08,00476,科軒動力控股,0.8,17.65,3038960,284519287.0,10.78,,0.0,0
2025-08-08,00361,漢成發展控股,0.052,20.93,826840,304265000.0,32.57,,0.0,0
2025-08-08,01397,碧瑤綠色集團,0.83,22.06,7597960,344450000.0,59.19,,0.0,0
2025-08-08,00953,邵氏兄弟控股,0.265,21.56,17635230,376196650.0,13.72,,0.0,0
2025-08-08,00585,意力國際(五百),0.7,62.79,1955070,580945100.0,48.3,,0.0,0
2025-08-08,01780,榮尊國際控股,1.08,-1.82,1103400,669600000.0,19.5,,0.0,0
2025-08-08,02289,創美藥業,6.267,-1.72,2822680,676836000.0,322.15,,0.0,0
2025-08-08,00266,天德地產,1.91,-0.52,612000,906737784.0,29.67,,0.0,0
2025-08-08,00898,萬事昌國際,1.09,22.47,961370,911320898.0,60.77,,0.0,0
2025-08-11,00810,中國鑄晨81,0.113,-1.74,504020,80540880.0,19.0,,0.0,0
2025-08-11,01722,建鵬控股,0.086,32.31,600200,94600000.0,18.92,,0.0,0
2025-08-11,01315,綠色經濟,0.17,14.09,580890,105718974.0,172.68,,0.0,0
2025-08-11,01843,快餐帝國,0.162,33.88,763850,129600000.0,86.04,,0.0,0
2025-08-11,02682,潤利海事,0.146,14.06,1328700,146000000.0,45.41,,0.0,0
2025-08-11,01470,富一國際控股,0.265,150.0,7859200,212000000.0,67.61,,0.0,0
2025-08-11,00498,藍河控股,0.221,145.56,3811330,230049091.0,654.31,,0.0,0
2025-08-11,01949,佰達國際控股,1.01,55.38,16095990,232704000.0,38.2,,0.0,0
2025-08-11,01129,中國水業集團,0.38,20.63,3368270,240233693.0,12.06,,0.0,0
2025-08-11,00832,建業地產,0.101,2.02,509350,306951735.0,15.4,,0.0,0
2025-08-11,00254,國家聯合資源,0.46,27.78,691520,310850906.0,11.51,,0.0,0
2025-08-11,06188,迪信通,0.49,44.12,2670500,434365596.0,13.38,,0.0,0
2025-08-11,03688,萊蒙國際,0.42,5.0,1426720,593347625.0,368.38,,0.0,0
2025-08-11,00585,意力國際(五百),0.85,21.43,4133500,705433336.0,17.52,,0.0,0
2025-08-11,00206,華商能源,0.249,7.33,2520540,807615045.0,26.88,,0.0,0
2025-08-11,06811,太興集團,0.905,5.85,10815780,879134195.0,23.32,,0.0,0
2025-08-11,00627,共生智築,0.65,0.0,1885000,923437620.0,25.28,,0.0,0
2025-08-12,03603,信基沙溪,0.055,30.95,534260,82111920.0,37.82,,0.0,0
2025-08-12,01259,未來發展控股,0.038,46.15,4031700,83727718.0,33.84,,0.0,0
2025-08-12,02113,世紀集團國際,0.136,122.95,2973100,109446000.0,106.75,,0.0,0
2025-08-12,00899,中加國信,0.251,-8.39,728690,111734911.0,19.76,,0.0,0
2025-08-12,01757,環球華商俱樂部,0.109,6.86,592800,130800000.0,45.05,,0.0,0
2025-08-12,00947,摩比發展,0.165,16.2,1012320,131479441.0,25.7,,0.0,0
2025-08-12,09929,澳達控股,0.074,15.62,1729700,148000000.0,92.05,,0.0,0
2025-08-12,02132,譽燊豐控股,0.111,6.73,952860,177600000.0,20.83,,0.0,0
2025-08-12,01775,精英匯集團,0.35,73.27,4029870,186554200.0,91.52,,0.0,0
2025-08-12,02028,映美控股,0.223,150.56,7249320,191408504.0,316.83,,0.0,0
2025-08-12,01620,富盈環球集團,0.18,57.89,1611090,216000000.0,20.16,,0.0,0
2025-08-12,01831,十方控股,0.213,56.62,2081580,229070754.0,28.47,,0.0,0
2025-08-12,01407,交運燃氣,0.639,8.49,5900200,281160000.0,16.73,,0.0,0
2025-08-12,01623,海隆控股,0.167,-1.76,4523710,283305246.0,14.19,,0.0,0
2025-08-12,06119,天源集團,0.49,30.67,1730100,294000000.0,88.79,,0.0,0
2025-08-12,00924,坤集團,0.32,-8.57,624600,320000000.0,21.07,,0.0,0
2025-08-12,01949,佰達國際控股,1.625,60.89,22197070,374400000.0,11.41,,0.0,0
2025-08-12,00828,王朝酒業,0.3,1.69,676660,422521766.0,11.14,,0.0,0
2025-08-12,01202,四威科技,1.069,8.09,1656240,427600000.0,12.34,,0.0,0
2025-08-12,00244,先施,0.335,34.0,2091680,440177458.0,45.58,,0.0,0
2025-08-12,02146,榮萬家,1.34,5.51,2004250,503840000.0,413.33,,0.0,0
2025-08-12,00528,金達控股,1.02,-8.93,671520,642271560.0,12.62,,0.0,0
2025-08-12,02458,望塵科技控股,4.8,0.0,626500,685008614.0,20.4,,0.0,0
2025-08-12,00212,南洋集團,23.7,-2.31,1362500,805035391.0,42.59,,0.0,0
2025-08-12,06188,迪信通,0.92,87.76,10514500,815543568.0,22.95,,0.0,0
2025-08-13,08430,春能控股,0.16,-11.11,923270,26693632.0,12.88,,0.0,0
2025-08-13,00193,冠中地產,0.227,5.58,702520,52936981.0,63.31,,0.0,0
2025-08-13,01340,惠生國際,0.392,22.5,612490,54262874.0,10.87,,0.0,0
2025-08-13,02358,久融控股,0.011,0.0,595640,60192000.0,11.74,,0.0,0
2025-08-13,08052,陸慶娛樂,0.115,45.57,917820,63049440.0,20.43,,0.0,0
2025-08-13,02147,正味集團,0.96,20.0,4090040,64512000.0,10.67,,0.0,0
2025-08-13,01889,三愛健康集團,0.51,43.66,5966200,77978334.0,233.06,,0.0,0
2025-08-13,01629,冠均國際控股,0.18,21.62,639100,98296657.0,20.14,,0.0,0
2025-08-13,08283,中食民安,0.363,-10.37,3267760,125452800.0,55.11,,0.0,0
2025-08-13,01241,雙樺控股,0.2,58.73,1505940,130000000.0,193.57,,0.0,0
2025-08-13,00637,利記,0.229,57.93,4774930,189783750.0,1969.86,,0.0,0
2025-08-13,00442,域能控股,0.85,16.44,774570,220277500.0,192.97,,0.0,0
2025-08-13,01757,環球華商俱樂部,0.196,79.82,5172000,235200000.0,71.4,,0.0,0
2025-08-13,06882,東瀛遊,0.525,-10.26,3508460,263786250.0,17.15,,0.0,0
2025-08-13,01222,宏安集團,0.023,0.0,1667490,311390030.0,26.64,,0.0,0
2025-08-13,00209,萬維智能科技,2.163,44.78,7487590,321350810.0,5001.73,,0.0,0
2025-08-13,02497,富景中國控股,0.82,1.23,1249500,410000000.0,25.75,,0.0,0
2025-08-13,00970,新耀萊,0.64,6.67,1415660,432231789.0,39.98,,0.0,0
2025-08-13,00166,新時代集團控股,0.052,-1.89,553580,454572403.0,11.03,,0.0,0
2025-08-13,01098,路勁,0.79,-9.2,1272220,591975887.0,13.13,,0.0,0
2025-08-13,01084,綠新生物科技,0.678,0.0,604540,592653360.0,10.25,,0.0,0
2025-08-13,00167,IDT INT'L,1.28,-1.54,511950,665579752.0,15.86,,0.0,0
2025-08-13,02530,紐曼思,0.675,8.0,668640,675000000.0,20.95,,0.0,0
2025-08-13,00206,華商能源,0.247,-5.0,13913350,801128177.0,37.05,,0.0,0
2025-08-13,02481,雙良睿能,2.776,1.46,2562830,837241600.0,56.55,,0.0,0
2025-08-14,00428,中國天弓控股,0.31,10.71,1738240,47820053.0,13.94,,0.0,0
2025-08-14,01064,中華國際,0.066,50.0,2360230,50728690.0,289.88,,0.0,0
2025-08-14,00193,冠中地產,0.232,2.2,888330,54102994.0,11.25,,0.0,0
2025-08-14,00145,信能低碳,0.194,5.43,2128460,71043152.0,11.46,,0.0,0
2025-08-14,08120,國農金融投資,0.465,-4.12,596780,75621443.0,116.33,,0.0,0
2025-08-14,00660,瑋俊生物科技,0.239,21.32,575530,91850039.0,19.54,,0.0,0
2025-08-14,01452,迪諾斯環保,0.122,24.49,1090000,94025122.0,105.21,,0.0,0
2025-08-14,00889,連達科技控股,0.31,8.77,526670,99200000.0,544.08,,0.0,0
2025-08-14,02022,遊萊互動,0.068,33.33,2692400,136000000.0,115.26,,0.0,0
2025-08-14,02113,世紀集團國際,0.172,36.51,6049400,138417000.0,16.72,,0.0,0
2025-08-14,08601,寶燵控股,0.268,1.9,1456150,214400000.0,129.72,,0.0,0
2025-08-14,00653,卓悅控股,0.119,36.78,10276000,223110490.0,176.11,,0.0,0
2025-08-14,01682,杭品生活科技,0.145,27.19,751420,227918830.0,46.4,,0.0,0
2025-08-14,01046,寰宇娛樂文化,0.33,-5.71,755380,299188651.0,43.79,,0.0,0
2025-08-14,00328,ALCO HOLDINGS,1.13,1.99,3492990,323623129.0,16.26,,0.0,0
2025-08-14,06866,佐力科創,0.31,3.33,972710,365800000.0,10.44,,0.0,0
2025-08-14,02136,利福中國,0.27,3.85,3116280,395401095.0,13.72,,0.0,0
2025-08-14,00974,中國順客隆,1.38,119.05,4459870,400830660.0,1036.22,,0.0,0
2025-08-14,00970,新耀萊,0.6,-6.25,4160790,405217302.0,26.82,,0.0,0
2025-08-14,01778,彩生活,0.237,10.23,4516940,440679505.0,10.05,,0.0,0
2025-08-14,01098,路勁,0.73,-7.59,2445100,547015693.0,11.34,,0.0,0
2025-08-14,00610,惠記集團,0.69,-2.82,1171440,547255583.0,21.45,,0.0,0
