code5,name,scan_date,appearance_seq,days_since_first,entry_close,entry_intraday,entry_intraday_note,price_missing,days_available,ret_t5,ret_t10,ret_t20,ret_t60,max_ret_20,min_ret_20,ret_t5_est,ret_t10_est,ret_t20_est,ret_t60_est,max_ret_20_est,min_ret_20_est,has_capital_action,fu_go,fu_rights,fu_placing,fu_consolidation,fu_cb,first_action_type,first_action_days
01587,欣融國際,2026-09-04,1,0,0.5,0.5,eod_proxy,0,2,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01591,汛和集團,2025-10-13,1,0,0.165,0.165,eod_proxy,0,222,-6.6667,-12.1212,-12.1212,-15.1515,2.4242,-18.1818,0,0,0,0,0,0,1,0,1,0,0,0,RIGHTS,60
01592,基石控股,2026-02-04,1,0,0.12,0.12,eod_proxy,0,144,-5.0,-4.1667,-2.5,35.0,-1.6667,-5.8333,0,0,0,0,0,0,0,0,0,0,0,0,,
01596,翼辰實業,2025-10-14,1,0,0.657,0.657,eod_proxy,0,221,0.0,-3.0441,-3.0441,3.0441,0.0,-7.6104,0,0,0,0,0,0,0,0,0,0,0,0,,
01608,偉能集團,2025-12-23,1,0,0.128,0.128,eod_proxy,0,172,13.2812,6.25,3.9062,-4.6875,21.0938,-0.7812,0,0,0,0,0,0,0,0,0,0,0,0,,
01612,永勝醫療,2025-07-25,1,0,0.78,0.78,eod_proxy,0,276,5.1282,5.1282,44.8718,9.4872,44.8718,-2.5641,0,0,0,0,0,0,0,0,0,0,0,0,,
01613,協同通信,2025-07-29,1,0,0.175,0.175,eod_proxy,0,274,-1.1429,-1.7143,-1.7143,-5.1429,2.8571,-2.2857,0,0,0,0,0,0,1,0,1,0,0,0,RIGHTS,78
01615,奧邦建築,2026-04-15,1,0,0.365,0.365,eod_proxy,0,100,-1.3699,2.7397,4.1096,9.589,6.8493,-4.1096,0,0,0,0,0,0,0,0,0,0,0,0,,
01617,南方通信,2025-08-22,1,0,0.15,0.15,eod_proxy,0,256,0.0,-12.0,-8.0,-26.6667,18.0,-12.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01620,富盈環球集團,2025-07-25,1,0,0.118,0.118,eod_proxy,0,276,-6.7797,5.9322,38.1356,-1.6949,71.1864,-10.1695,0,0,0,0,0,0,0,0,0,0,0,0,,
01621,域高國際控股,2025-07-02,1,0,0.087,0.087,eod_proxy,0,293,9.1954,19.5402,37.931,8.046,37.931,6.8966,0,0,0,0,0,0,0,0,0,0,0,0,,
01622,力高集團,2025-07-17,1,0,0.135,0.135,eod_proxy,0,282,-13.3333,-20.7407,-22.963,-11.8519,-2.2222,-28.8889,0,0,0,0,0,0,0,0,0,0,0,0,,
01623,海隆控股,2025-08-12,1,0,0.167,0.167,eod_proxy,0,264,-4.7904,-8.3832,-9.5808,25.1497,1.1976,-11.3772,0,0,0,0,0,0,0,0,0,0,0,0,,
01628,禹洲集團,2025-07-17,1,0,0.41,0.41,eod_proxy,0,282,4.878,2.439,2.439,-48.5366,4.878,-2.439,0,0,0,0,0,0,0,0,0,0,0,0,,
01629,冠均國際控股,2025-08-13,1,0,0.18,0.18,eod_proxy,0,263,2.7778,-11.1111,0.0,-12.2222,2.7778,-11.6667,0,0,0,0,0,0,0,0,0,0,0,0,,
01630,建成控股,2025-08-01,1,0,0.053,0.053,eod_proxy,0,271,-5.6604,-11.3208,-15.0943,-20.7547,-1.8868,-16.9811,0,0,0,0,0,0,0,0,0,0,0,0,,
01631,REF HOLDINGS,2025-07-03,1,0,0.67,0.67,eod_proxy,0,292,-8.9552,-11.9403,-19.403,-41.791,2.9851,-19.403,0,0,0,0,0,0,0,0,0,0,0,0,,
01633,上諭集團,2025-11-20,1,0,0.126,0.126,eod_proxy,0,195,-19.0476,-27.7778,11.9048,50.7937,49.2063,-30.9524,0,0,0,0,0,0,0,0,0,0,0,0,,
01636,中國金屬利用,2025-06-27,1,0,0.78,0.78,eod_proxy,0,187,-39.7436,-32.0513,20.5128,15.3846,20.5128,-43.5897,0,0,0,1,0,0,0,0,0,0,0,0,,
01637,順興集團控股,2026-01-15,1,0,0.32,0.32,eod_proxy,0,158,-6.25,-12.5,-18.75,39.0625,-4.6875,-21.875,0,0,0,0,0,0,0,0,0,0,0,0,,
01638,佳兆業集團,2026-08-05,1,0,0.042,0.042,eod_proxy,0,24,0.0,2.381,-9.5238,,14.2857,-9.5238,0,0,0,0,0,0,0,0,0,0,0,0,,
01641,紅星冷鏈,2026-02-24,1,0,7.749,7.749,eod_proxy,0,133,-7.6139,-5.5491,-17.6797,-26.9712,1.0324,-19.7445,0,0,0,0,0,0,0,0,0,0,0,0,,
01643,現代中藥集團,2025-06-30,1,0,0.38,0.38,eod_proxy,0,294,36.8421,47.3684,65.7895,92.1053,97.3684,13.1579,0,0,0,0,0,0,0,0,0,0,0,0,,
01647,雄岸科技,2025-06-26,1,0,0.085,0.085,eod_proxy,0,296,2.3529,17.6471,31.7647,22.3529,58.8235,-3.5294,0,0,0,0,0,0,0,0,0,0,0,0,,
01650,HYGIEIA GROUP,2025-12-16,1,0,0.134,0.134,eod_proxy,0,177,-15.6716,-11.194,-14.9254,-10.4478,-9.7015,-19.403,0,0,0,0,0,0,0,0,0,0,0,0,,
01652,福森藥業,2025-10-31,1,0,0.94,0.94,eod_proxy,0,209,-11.7021,-12.766,-20.2128,-20.2128,-7.4468,-20.2128,0,0,0,0,0,0,0,0,0,0,0,0,,
01653,MOS HOUSE,2025-09-08,1,0,0.87,0.87,eod_proxy,0,245,-12.6437,6.8966,-19.5402,332.1839,13.7931,-19.5402,0,0,0,0,0,0,0,0,0,0,0,0,,
01655,OKURA HOLDINGS,2025-11-10,1,0,0.28,0.28,eod_proxy,0,203,-7.1429,-15.0,-22.8571,-25.0,-1.7857,-27.5,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,74
01657,樺欣控股,2025-08-01,1,0,9.63,9.63,eod_proxy,0,271,0.5192,0.4154,94.1848,64.5898,110.5919,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01660,七元投資,2025-07-17,1,0,0.15,0.15,eod_proxy,0,282,-15.3333,-22.0,-26.6667,86.6667,2.6667,-31.3333,0,0,0,0,0,0,0,0,0,0,0,0,,
01661,中國前沿科技集團,2025-07-10,1,0,0.65,0.65,eod_proxy,0,287,7.6923,13.8462,87.6923,23.0769,87.6923,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01662,義合控股,2026-06-30,1,0,0.63,0.63,eod_proxy,0,49,-1.5873,1.5873,-3.1746,,7.9365,-3.1746,0,0,0,0,0,0,0,0,0,0,0,0,,
01663,漢港控股,2025-12-02,1,0,0.062,0.062,eod_proxy,0,187,-1.6129,-6.4516,0.0,33.871,4.8387,-6.4516,0,0,0,0,0,0,0,0,0,0,0,0,,
01667,迪米生活控股,2025-08-05,1,0,0.3,0.3,eod_proxy,0,269,8.3333,-11.6667,-22.6667,15.0,10.0,-23.3333,0,0,0,0,0,0,0,0,0,0,0,0,,
01669,環球信貸集團,2025-08-29,1,0,0.71,0.71,eod_proxy,0,251,1.4085,11.2676,18.3099,11.2676,22.5352,-4.2254,0,0,0,0,0,0,0,0,0,0,0,0,,
01671,天保能源,2025-07-03,1,0,0.81,0.81,eod_proxy,0,292,17.284,13.5802,9.8765,-1.2346,28.3951,-3.7037,0,0,0,0,0,0,0,0,0,0,0,0,,
01673,華章科技,2026-04-28,1,0,0.305,0.305,eod_proxy,0,91,-1.6393,-14.7541,-3.2787,-1.6393,0.0,-18.0328,0,0,0,0,0,0,0,0,0,0,0,0,,
01676,高地股份,2026-07-15,1,0,0.205,0.205,eod_proxy,0,39,24.3902,8.2927,7.3171,,24.3902,-3.9024,0,0,0,0,0,0,0,0,0,0,0,0,,
01679,瑞斯康集團,2025-10-23,1,0,0.53,0.53,eod_proxy,0,214,7.5472,-5.6604,-10.3774,-9.434,18.8679,-12.2642,0,0,0,0,0,0,0,0,0,0,0,0,,
01680,澳門勵駿,2026-01-06,1,0,0.355,0.355,eod_proxy,0,165,-8.4507,-8.4507,-23.9437,-41.4085,2.8169,-25.3521,0,0,0,0,0,0,0,0,0,0,0,0,,
01682,杭品生活科技,2025-08-14,1,0,0.145,0.145,eod_proxy,0,262,3.4483,-6.2069,33.1034,-1.3793,33.1034,-6.2069,0,0,0,0,0,0,0,0,0,0,0,0,,
01685,博耳電力,2026-02-12,1,0,0.68,0.68,eod_proxy,0,138,36.7647,-14.7059,-2.9412,-19.1176,42.6471,-22.0588,0,0,0,0,0,0,0,0,0,0,0,0,,
01690,立基工程控股,2025-10-23,1,0,0.085,0.085,eod_proxy,0,214,-34.1176,-44.7059,-35.2941,-34.1176,-17.6471,-44.7059,0,0,0,0,0,0,0,0,0,0,0,0,,
01692,登輝控股,2025-07-28,1,0,1.855,1.855,eod_proxy,0,275,-1.6173,-4.3127,-5.3908,-11.8598,-1.6173,-5.3908,0,0,0,0,0,0,0,0,0,0,0,0,,
01693,璋利國際,2025-08-29,1,0,2.26,2.26,eod_proxy,0,251,22.1239,29.2035,33.1858,-13.7168,47.3451,10.6195,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,124
01695,椰豐集團,2025-06-30,1,0,0.09,0.09,eod_proxy,0,294,2.2222,-5.5556,12.2222,16.6667,12.2222,-7.7778,0,0,0,0,0,0,0,0,0,0,0,0,,
01701,途屹控股,2025-09-01,1,0,0.16,0.16,eod_proxy,0,250,-15.625,-6.875,-15.625,-31.25,-1.25,-16.875,0,0,0,0,0,0,0,0,0,0,0,0,,
01703,誼和股份,2025-10-24,1,0,0.73,0.73,eod_proxy,0,213,16.4384,20.5479,-4.1096,-26.0274,34.2466,-4.1096,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,142
01705,賓仕國際,2026-03-17,1,0,0.48,0.48,eod_proxy,0,118,12.5,20.8333,16.6667,4.1667,33.3333,4.1667,0,0,0,0,0,0,0,0,0,0,0,0,,
01707,致浩達控股,2025-09-08,1,0,0.108,0.108,eod_proxy,0,137,24.0741,34.2593,-10.1852,-64.8148,34.2593,-12.037,0,0,0,0,0,0,0,0,0,0,0,0,,
01708,三寶科技,2026-01-29,1,0,0.53,0.53,eod_proxy,0,148,-24.5283,-20.7547,-22.6415,-45.283,-7.5472,-24.5283,0,0,0,0,0,0,0,0,0,0,0,0,,
01710,致豐工業電子,2025-07-30,1,0,0.166,0.166,eod_proxy,0,273,-6.6265,-6.0241,15.0602,18.6747,15.0602,-13.8554,0,0,0,0,0,0,0,0,0,0,0,0,,
01711,歐化,2025-10-08,1,0,0.184,0.184,eod_proxy,0,225,-7.0652,-3.2609,-27.7174,-35.8696,7.6087,-27.7174,0,0,0,0,0,0,0,0,0,0,0,0,,
01715,智慧健康科技,2025-08-01,1,0,0.35,0.35,eod_proxy,0,271,-11.4286,-5.7143,-5.7143,62.8571,7.1429,-11.4286,0,0,0,0,0,0,0,0,0,0,0,0,,
01716,毛記葵湧,2025-08-08,1,0,0.58,0.58,eod_proxy,0,266,8.6207,17.2414,-8.6207,-13.7931,17.2414,-12.069,0,0,0,0,0,0,0,0,0,0,0,0,,
01718,宏基集團控股,2025-07-10,1,0,0.224,0.224,eod_proxy,0,287,11.6071,13.8393,11.1607,22.7679,18.3036,0.8929,0,0,0,0,0,0,0,0,0,0,0,0,,
01719,中國通商集團,2025-08-21,1,0,0.395,0.395,eod_proxy,0,257,-1.2658,-3.7975,-17.7215,-18.9873,0.0,-17.7215,0,0,0,0,0,0,0,0,0,0,0,0,,
01720,普天通信集團,2025-08-07,1,0,0.135,0.135,eod_proxy,0,267,-11.8519,2.2222,-4.4444,-22.2222,8.1481,-11.8519,0,0,0,0,0,0,0,0,0,0,0,0,,
01722,建鵬控股,2025-07-07,1,0,0.079,0.079,eod_proxy,0,290,-5.0633,-16.4557,-15.1899,-26.5823,-5.0633,-22.7848,0,0,0,0,0,0,0,0,0,0,0,0,,
01723,恆月控股,2026-05-12,1,0,1.82,1.82,eod_proxy,0,82,-34.0659,-49.4505,-42.8571,-73.3516,-3.8462,-51.0989,0,0,0,0,0,0,1,0,1,0,0,0,RIGHTS,121
01725,中國技術集團,2026-01-02,1,0,1.0,1.0,eod_proxy,0,167,-5.0,-2.0,-13.0,-37.0,11.0,-13.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01727,河北建設,2025-10-13,1,0,0.45,0.45,eod_proxy,0,222,-2.2222,2.2222,-5.5556,-14.4444,2.2222,-6.6667,0,0,0,0,0,0,0,0,0,0,0,0,,
01731,其利工業集團,2026-02-06,1,0,0.645,0.645,eod_proxy,0,142,0.0,9.3023,4.6512,15.5039,9.3023,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01732,象興科技,2025-07-21,1,0,0.125,0.125,eod_proxy,0,280,0.0,40.0,36.8,100.0,45.6,-2.4,0,0,0,0,0,0,1,1,0,0,0,0,GO,133
01736,中國育兒網絡,2025-07-29,1,0,1.1,1.1,eod_proxy,0,274,0.0,-15.4545,-25.4545,-49.0909,2.7273,-27.2727,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,153
01737,亞洲實業集團,2026-05-14,1,0,0.15,0.15,eod_proxy,0,80,-13.3333,-4.0,16.6667,5.3333,16.6667,-14.6667,0,0,0,0,0,0,0,0,0,0,0,0,,
01738,飛尚無煙煤,2025-07-23,1,0,0.265,0.265,eod_proxy,0,272,-32.0755,-32.0755,-38.4906,-59.2453,-18.4906,-41.1321,0,0,0,0,0,0,0,0,0,0,0,0,,
01740,新石文化,2025-07-04,1,0,0.055,0.055,eod_proxy,0,291,0.0,10.9091,25.4545,80.0,25.4545,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01741,成志控股,2025-09-01,1,0,0.187,0.187,eod_proxy,0,250,113.9037,19.7861,19.7861,1.0695,113.9037,-5.8824,0,0,0,0,0,0,0,0,0,0,0,0,,
01742,HPC HOLDINGS,2025-10-14,1,0,0.115,0.115,eod_proxy,0,221,10.4348,30.4348,52.1739,11.3043,57.3913,-10.4348,0,0,0,0,0,0,0,0,0,0,0,0,,
01745,驢跡科技,2026-01-15,1,0,5.4,5.4,eod_proxy,0,158,45.3704,45.3704,34.2593,7.4074,66.6667,24.0741,0,0,0,0,0,0,1,0,0,0,1,0,CONSOLIDATION,165
01746,萬順集團控股,2025-10-02,1,0,0.365,0.365,eod_proxy,0,228,-2.7397,-2.7397,-19.1781,-21.9178,12.3288,-19.1781,0,0,0,0,0,0,0,0,0,0,0,0,,
01749,杉杉品牌,2025-09-16,1,0,0.78,0.78,eod_proxy,0,239,5.1282,12.8205,10.2564,0.0,12.8205,-1.2821,0,0,0,0,0,0,0,0,0,0,0,0,,
01750,全達電器集團控股,2025-08-07,1,0,0.044,0.044,eod_proxy,0,267,-11.3636,-2.2727,-2.2727,4.5455,15.9091,-13.6364,0,0,0,0,0,0,0,0,0,0,0,0,,
01751,智算能建(二千),2025-10-15,1,0,0.913,0.913,eod_proxy,0,220,21.3582,21.3582,18.0723,117.4151,25.4107,13.1435,0,0,0,0,0,0,1,0,1,1,0,0,PLACING,58
01752,澳洲成峰高教,2025-09-29,1,0,0.086,0.086,eod_proxy,0,230,-3.4884,-8.1395,-3.4884,0.0,-2.3256,-11.6279,0,0,0,0,0,0,0,0,0,0,0,0,,
01753,兌吧,2025-07-17,1,0,0.27,0.27,eod_proxy,0,282,-10.3704,22.2222,20.3704,-3.7037,22.2222,-10.3704,0,0,0,0,0,0,0,0,0,0,0,0,,
01756,中國科教產業,2025-11-21,1,0,0.62,0.62,eod_proxy,0,194,3.2258,1.6129,6.4516,0.0,8.0645,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01757,環球華商俱樂部,2025-08-12,1,0,0.109,0.109,eod_proxy,0,264,35.7798,47.7064,117.4312,569.7248,117.4312,33.945,0,0,0,0,0,0,1,1,0,0,0,0,GO,72
01759,中油潔能控股,2025-08-26,1,0,1.23,1.23,eod_proxy,0,254,-13.8211,-19.5122,-9.7561,-13.0081,-0.813,-21.9512,0,0,0,0,0,0,0,0,0,0,0,0,,
01767,TS WONDERS,2025-08-27,1,0,0.323,0.323,eod_proxy,0,253,-7.7399,-4.644,-10.8359,-12.3839,-4.644,-10.8359,0,0,0,0,0,0,0,0,0,0,0,0,,
01769,思考樂教育,2026-05-13,1,0,1.26,1.26,eod_proxy,0,81,3.1746,-0.7937,-11.9048,-23.4127,7.1429,-11.9048,0,0,0,0,0,0,0,0,0,0,0,0,,
01771,新豐泰集團,2025-08-04,1,0,0.24,0.24,eod_proxy,0,270,-0.4167,22.9167,16.6667,12.5,29.1667,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,,
01775,精英匯集團,2025-08-12,1,0,0.35,0.35,eod_proxy,0,264,12.8571,2.8571,2.8571,-10.0,18.5714,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01777,花樣年控股(新),2025-07-10,1,0,0.075,0.075,eod_proxy,0,287,-5.3333,-2.6667,0.0,37.3333,2.6667,-6.6667,0,0,0,0,0,0,0,0,0,0,0,0,,
01778,彩生活,2025-08-14,1,0,0.237,0.237,eod_proxy,0,262,5.4852,3.7975,-7.5949,-22.7848,7.5949,-8.4388,0,0,0,0,0,0,0,0,0,0,0,0,,
01780,榮尊國際控股,2025-07-17,1,0,1.11,1.11,eod_proxy,0,282,-2.7027,-12.6126,0.0,49.5495,27.027,-22.5225,0,0,0,0,0,0,0,0,0,0,0,0,,
01790,達力環保,2025-12-16,1,0,0.57,0.57,eod_proxy,0,177,0.0,0.0,-1.7544,-7.0175,0.0,-1.7544,0,0,0,0,0,0,0,0,0,0,0,0,,
01792,CMON,2025-06-27,1,0,0.756,0.756,eod_proxy,0,295,-1.1905,-1.1905,-1.1905,1.1905,0.0,-2.2487,0,0,0,0,0,0,1,0,0,1,1,0,PLACING,113
01793,偉工控股,2026-01-16,1,0,0.3,0.3,eod_proxy,0,156,21.6667,6.6667,6.6667,-10.0,21.6667,-11.6667,0,0,0,0,0,0,0,0,0,0,0,0,,
01795,亞東集團,2025-07-02,1,0,0.69,0.69,eod_proxy,0,293,-13.0435,-11.5942,8.6957,7.2464,14.4928,-15.942,0,0,0,0,0,0,0,0,0,0,0,0,,
01796,中國數智科技,2026-04-09,1,0,0.66,0.66,eod_proxy,0,104,,,,-47.7273,,,0,0,0,0,0,0,1,1,0,0,0,0,GO,18
01802,文業集團,2025-07-16,1,0,0.037,0.037,eod_proxy,0,98,18.9189,40.5405,51.3514,21.6216,62.1622,2.7027,0,0,0,0,0,0,0,0,0,0,0,0,,
01803,北京體育文化-新,2025-07-11,1,0,0.115,0.115,eod_proxy,0,283,0.0,5.2174,29.5652,-12.1739,30.4348,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01808,企展控股,2026-02-05,1,0,2.55,2.55,eod_proxy,0,143,-2.7451,-0.3922,-3.5294,-50.9804,5.8824,-3.5294,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,99
01813,合景泰富集團,2025-08-14,1,0,0.249,0.249,eod_proxy,0,262,2.4096,-2.4096,8.4337,-4.0161,12.4498,-7.2289,0,0,0,0,0,0,0,0,0,0,0,0,,
01817,慕尚集團控股,2025-07-29,1,0,0.33,0.33,eod_proxy,0,274,7.5758,18.1818,10.6061,9.0909,27.2727,-3.0303,0,0,0,0,0,0,0,0,0,0,0,0,,
01822,中木國際,2025-06-26,1,0,0.16,0.16,eod_proxy,0,296,-8.75,-11.875,-14.375,-1.875,-2.5,-16.875,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,117
01823,華昱高速,2025-10-15,1,0,1.14,1.14,eod_proxy,0,220,0.0,-7.8947,5.2632,-5.2632,17.5439,-8.7719,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,119
01825,STERLING GP,2026-01-23,1,0,1.13,1.13,eod_proxy,0,152,-15.0442,-18.5841,-11.5044,-36.2832,-1.7699,-23.0088,0,0,0,0,0,0,0,0,0,0,0,0,,
01826,豐展控股,2025-08-07,1,0,0.082,0.082,eod_proxy,0,267,14.6341,-1.2195,-1.2195,-13.4146,18.2927,-2.439,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,158
01827,卓珈控股,2025-08-26,1,0,1.08,1.08,eod_proxy,0,254,-7.4074,-6.4815,-7.4074,1.8519,0.9259,-7.4074,0,0,0,0,0,0,0,0,0,0,0,0,,
01831,十方控股,2025-08-12,1,0,0.213,0.213,eod_proxy,0,253,-1.8779,59.6244,43.1925,29.108,66.6667,-15.9624,0,0,0,0,0,0,0,0,0,0,0,0,,
01835,瑞威資管,2025-11-25,1,0,1.17,1.17,eod_proxy,0,192,0.0,-10.2564,-14.5299,11.9658,15.3846,-14.5299,0,0,0,0,0,0,0,0,0,0,0,0,,
01841,優越集團控股,2026-05-19,1,0,0.235,0.235,eod_proxy,0,77,-3.8298,-2.1277,-2.1277,59.5745,0.0,-3.8298,0,0,0,0,0,0,0,0,0,0,0,0,,
01842,植華集團,2025-12-18,1,0,0.068,0.068,eod_proxy,0,175,-22.0588,-14.7059,-22.0588,-38.2353,-8.8235,-30.8824,0,0,0,0,0,0,0,0,0,0,0,0,,
01843,快餐帝國,2025-08-11,1,0,0.162,0.162,eod_proxy,0,265,-15.4321,-8.0247,-20.9877,-22.2222,-6.7901,-20.9877,0,0,0,0,0,0,0,0,0,0,0,0,,
01846,德視佳,2025-06-27,1,0,2.756,2.756,eod_proxy,0,295,8.3454,7.6197,10.8853,17.4165,10.8853,-2.5399,0,0,0,0,0,0,0,0,0,0,0,0,,
01847,雲南建投混凝土,2025-07-22,1,0,0.84,0.84,eod_proxy,0,279,19.0476,-1.1905,-10.7143,-26.1905,35.7143,-16.6667,0,0,0,0,0,0,0,0,0,0,0,0,,
01850,美好生活集團控股,2025-09-25,1,0,0.72,0.72,eod_proxy,0,232,2.7778,-6.9444,-20.8333,-18.0556,2.7778,-20.8333,0,0,0,0,0,0,0,0,0,0,0,0,,
01851,銀杏教育,2025-07-16,1,0,1.4,1.4,eod_proxy,0,283,10.7143,21.4286,16.4286,35.7143,23.5714,2.1429,0,0,0,0,0,0,0,0,0,0,0,0,,
01855,中慶股份,2026-03-03,1,0,1.01,1.01,eod_proxy,0,128,-46.5347,-51.4851,-67.3267,-79.0099,0.0,-67.3267,0,0,0,0,0,0,0,0,0,0,0,0,,
01856,依波路,2025-06-26,1,0,0.96,0.96,eod_proxy,0,296,3.125,8.3333,33.3333,77.0833,33.3333,-2.0833,0,0,0,0,0,0,0,0,0,0,0,0,,
01861,保寶龍科技,2025-07-15,1,0,1.34,1.34,eod_proxy,0,284,12.6866,2.9851,13.4328,23.2836,13.4328,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01862,景瑞控股,2025-07-11,1,0,0.011,0.011,eod_proxy,0,128,63.6364,54.5455,36.3636,18.1818,63.6364,-9.0909,0,0,0,0,0,0,0,0,0,0,0,0,,
01867,標準發展集團,2025-10-21,1,0,0.211,0.211,eod_proxy,0,216,37.4408,37.4408,30.3318,18.4834,39.8104,18.4834,0,0,0,0,0,0,0,0,0,0,0,0,,
01868,同方友友,2025-09-26,1,0,0.43,0.43,eod_proxy,0,231,-8.1395,-10.4651,-13.9535,-15.1163,-6.9767,-15.1163,0,0,0,0,0,0,0,0,0,0,0,0,,
01869,貓屎咖啡控股,2025-08-25,1,0,0.142,0.142,eod_proxy,0,255,-20.4225,-16.1972,-16.1972,-19.0141,-10.5634,-23.9437,0,0,0,0,0,0,0,0,0,0,0,0,,
01870,綠色電能集團,2025-08-27,1,0,0.295,0.295,eod_proxy,0,253,1.6949,-3.3898,-3.3898,32.2034,10.1695,-5.0847,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,104
01871,向中國際,2026-02-27,1,0,0.39,0.39,eod_proxy,0,130,0.0,-2.5641,-11.5385,-2.5641,0.0,-11.5385,0,0,0,0,0,0,0,0,0,0,0,0,,
01878,南戈壁,2025-09-23,1,0,2.26,2.26,eod_proxy,0,234,0.885,9.292,3.0973,-11.9469,11.0619,-3.5398,0,0,0,0,0,0,0,0,0,0,0,0,,
01884,EPRINT集團,2026-07-29,1,0,0.131,0.131,eod_proxy,0,29,-12.9771,-16.0305,-6.8702,,7.6336,-17.5573,0,0,0,0,0,0,0,0,0,0,0,0,,
01889,三愛健康集團,2025-08-13,1,0,0.51,0.51,eod_proxy,0,263,-18.6275,-17.6471,-12.7451,15.6863,-9.8039,-21.5686,0,0,0,0,0,0,0,0,0,0,0,0,,
01891,興合控股,2026-05-14,1,0,0.187,0.187,eod_proxy,0,80,-4.2781,2.139,2.139,-10.1604,6.9519,-4.8128,0,0,0,0,0,0,0,0,0,0,0,0,,
01894,恆益控股,2025-09-23,1,0,0.496,0.496,eod_proxy,0,234,0.0,0.0,2.4194,-4.8387,2.4194,-1.6129,0,0,0,0,0,0,1,0,1,0,1,0,RIGHTS,79
01895,鑫苑服務,2025-06-26,1,0,0.445,0.445,eod_proxy,0,245,1.573,3.8202,10.5618,21.3483,10.5618,-4.4944,0,0,0,0,0,0,0,0,0,0,0,0,,
01900,中國智能交通,2025-08-26,1,0,0.305,0.305,eod_proxy,0,254,-16.3934,1.6393,-1.6393,-1.6393,1.6393,-16.3934,0,0,0,0,0,0,0,0,0,0,0,0,,
01901,飛揚集團,2025-07-30,1,0,0.32,0.32,eod_proxy,0,273,-3.125,35.9375,20.3125,6.25,43.75,-7.8125,0,0,0,0,0,0,0,0,0,0,0,0,,
01903,JBB BUILDERS,2025-09-25,1,0,1.42,1.42,eod_proxy,0,232,19.7183,34.507,28.8732,3.5211,34.507,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01909,火岩控股,2025-07-09,1,0,2.213,2.213,eod_proxy,0,288,-12.6525,-15.3638,-23.1812,-13.5563,-3.8861,-23.1812,0,0,0,0,0,0,1,0,1,0,0,0,RIGHTS,88
01912,康特隆,2025-09-23,1,0,0.96,0.96,eod_proxy,0,234,2.0833,-8.3333,-21.875,-27.0833,2.0833,-21.875,0,0,0,0,0,0,0,0,0,0,0,0,,
01917,豆盟科技,2025-07-15,1,0,0.053,0.053,eod_proxy,0,284,-5.6604,-7.5472,-9.434,9.434,-1.8868,-13.2075,0,0,0,0,0,0,0,0,0,0,0,0,,
01920,巨美集團,2025-11-11,1,0,0.435,0.435,eod_proxy,0,202,-6.8966,-9.1954,-11.4943,33.3333,3.4483,-11.4943,0,0,0,0,0,0,0,0,0,0,0,0,,
01925,曠世芳香,2025-07-29,1,0,1.17,1.17,eod_proxy,0,274,-0.8547,1.7094,-7.6923,-11.9658,4.2735,-8.547,0,0,0,0,0,0,0,0,0,0,0,0,,
01927,久久王,2026-04-17,1,0,0.178,0.178,eod_proxy,0,98,-3.3708,-1.1236,16.2921,27.5281,16.2921,-6.1798,0,0,0,0,0,0,0,0,0,0,0,0,,
01932,中漆集團,2026-04-22,1,0,0.34,0.34,eod_proxy,0,95,-33.2353,-13.2353,-29.4118,-51.4706,29.4118,-38.5294,0,0,0,0,0,0,0,0,0,0,0,0,,
01933,元力控股,2026-02-27,1,0,0.224,0.224,eod_proxy,0,130,-5.3571,18.3036,2.6786,-8.4821,18.3036,-12.9464,0,0,0,0,0,0,0,0,0,0,0,0,,
01936,利特米,2025-07-21,1,0,0.57,0.57,eod_proxy,0,280,-3.5088,-5.2632,-5.2632,12.2807,0.0,-5.2632,0,0,0,0,0,0,0,0,0,0,0,0,,
01937,佳辰控股,2025-10-14,1,0,0.29,0.29,eod_proxy,0,221,-17.2414,-17.5862,-25.1724,-35.1724,-13.7931,-31.3793,0,0,0,0,0,0,0,0,0,0,0,0,,
01938,珠江鋼管,2025-07-14,1,0,0.335,0.335,eod_proxy,0,285,2.9851,4.4776,10.4478,32.8358,16.4179,-10.4478,0,0,0,0,0,0,0,0,0,0,0,0,,
