scan_date,code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time,mcap_unreliable
2025-07-14,01647,1647.HK,雄岸科技,0.135,35.0,25092400,161330400.0,161330400.0,1379420,18.19,15.55,10,0,0,2026-09-08 12:44:56,1
2025-07-14,01555,1555.HK,MI能源,0.05,35.14,4916550,169326276.0,169326276.0,451230,10.9,2.9,10,0,0,2026-09-08 12:44:56,1
2025-07-14,02159,2159.HK,麥迪衛康,0.59,-13.24,9369000,198523200.0,198523200.0,665960,14.07,4.72,10,0,0,2026-09-08 12:44:56,1
2025-07-14,03639,3639.HK,億達中國,0.095,53.23,1510700,245477150.0,245477150.0,16849,89.66,0.62,10,0,0,2026-09-08 12:44:56,0
2025-07-14,02738,2738.HK,華津國際控股,0.425,32.81,1631570,255000000.0,255000000.0,132230,12.34,0.64,10,0,0,2026-09-08 12:44:56,1
2025-07-14,01938,1938.HK,珠江鋼管,0.335,38.43,2932150,338732570.0,338732570.0,79622,36.83,0.87,10,0,0,2026-09-08 12:44:56,1
2025-07-14,00943,943.HK,中證國際,0.192,-4.0,888030,395635436.0,395635436.0,12361,71.84,0.22,10,0,0,2026-09-08 12:44:56,1
2025-07-14,01036,1036.HK,萬科海外,1.4,3.7,1054180,545339105.0,545339105.0,31964,32.98,0.19,10,0,0,2026-09-08 12:44:56,1
2025-07-14,01373,1373.HK,國際家居零售,0.845,-3.43,5253110,602698785.0,602698785.0,503924,10.42,0.87,10,0,0,2026-09-08 12:44:56,1
2025-07-14,01520,1520.HK,天機控股,0.6,-4.76,33325740,629362988.0,629362988.0,2594749,12.84,5.3,10,0,0,2026-09-08 12:44:56,1
2025-07-14,06677,6677.HK,遠洋服務,0.658,11.9,4857480,779072000.0,779072000.0,220832,22.0,0.62,10,0,0,2026-09-08 12:44:57,1
2025-07-15,08112,8112.HK,基石金融,0.134,8.94,1495060,30742072.0,30742072.0,30115,49.65,4.86,10,0,0,2026-09-08 12:44:58,1
2025-07-15,01253,1253.HK,綠博生態,0.16,0.0,1383740,96658637.0,96658637.0,94422,14.65,1.43,10,0,0,2026-09-08 12:44:57,1
2025-07-15,08117,8117.HK,中國基礎能源,0.1,61.29,2171630,102398744.0,102398744.0,69847,31.09,2.12,10,0,0,2026-09-08 12:44:58,1
2025-07-15,08239,8239.HK,首都金融控股,1.13,24.18,1005050,110478926.0,110478926.0,66838,15.04,0.91,10,0,0,2026-09-08 12:44:58,1
2025-07-15,01917,1917.HK,豆盟科技,0.053,-19.7,526500,121900000.0,121900000.0,36810,14.3,0.43,10,0,0,2026-09-08 12:44:57,1
2025-07-15,01949,1949.HK,佰達國際控股,0.535,33.75,2360940,123264000.0,123264000.0,213682,11.05,1.92,10,0,0,2026-09-08 12:44:57,1
2025-07-15,08283,8283.HK,中食民安,0.442,7.02,1944490,152755200.0,152755200.0,129299,15.04,1.27,10,0,0,2026-09-08 12:44:58,1
2025-07-15,00234,234.HK,新世紀集團,0.033,10.0,544820,190752167.0,190752167.0,17762,30.67,0.29,10,0,0,2026-09-08 12:44:57,1
2025-07-15,00804,804.HK,鼎石資本,2.876,15.78,7339450,197868837.0,197868837.0,82587,88.87,3.71,10,0,0,2026-09-08 12:44:57,1
2025-07-15,00474,474.HK,信銘生命科技,0.025,-28.57,1663060,221453170.0,221453170.0,28183,59.01,0.75,10,0,0,2026-09-08 12:44:57,1
2025-07-15,01527,1527.HK,天潔環境,2.19,36.87,6523830,295650000.0,76650000.0,62038,105.16,2.21,10,0,0,2026-09-08 12:44:57,1
2025-07-15,01861,1861.HK,保寶龍科技,1.34,-12.42,1954360,313449115.0,313449115.0,93741,20.85,0.62,10,0,0,2026-09-08 12:44:57,1
2025-07-16,01802,1802.HK,文業集團,0.037,-36.21,1450000,30769200.0,30769200.0,54150,26.78,4.71,10,0,0,2026-09-08 12:44:58,1
2025-07-16,08416,8416.HK,HM INTL HLDGS,0.11,18.28,1083070,46355650.0,46355650.0,27967,38.73,2.34,10,0,0,2026-09-08 12:44:59,1
2025-07-16,00559,559.HK,德泰新能源集團,0.169,3.05,2774040,88418162.0,88418162.0,63978,43.36,3.14,10,0,0,2026-09-08 12:44:58,1
2025-07-16,00871,871.HK,中國疏浚環保,0.072,0.0,721820,108279468.0,108279468.0,55782,12.94,0.67,10,0,0,2026-09-08 12:44:58,1
2025-07-16,00261,261.HK,GBA集團,0.34,1.49,827270,112662971.0,112662971.0,77834,10.63,0.73,10,0,0,2026-09-08 12:44:58,1
2025-07-16,08239,8239.HK,首都金融控股,1.59,40.71,4805040,155452648.0,155452648.0,164083,29.28,3.09,10,0,0,2026-09-08 12:44:59,1
2025-07-16,06933,6933.HK,新娛科控股,0.42,68.0,4612500,179761183.0,179761183.0,53420,86.34,2.57,10,0,0,2026-09-08 12:44:58,1
2025-07-16,02699,2699.HK,新明中國,10.707,6.76,1493140,281601681.0,281601681.0,48359,30.88,0.53,10,0,0,2026-09-08 12:44:58,1
2025-07-16,01073,1073.HK,大禹金融,0.137,13.22,547240,312176472.0,468264708.0,17929,30.52,0.12,10,0,0,2026-09-08 12:44:58,1
2025-07-16,01298,1298.HK,雲能國際,1.23,75.71,639470,338787510.0,338787510.0,4060,157.5,0.19,10,0,0,2026-09-08 12:44:58,1
2025-07-16,06063,6063.HK,智中國際,0.2,30.72,1337790,400000000.0,400000000.0,5433,246.23,0.33,10,0,0,2026-09-08 12:44:58,1
2025-07-16,02146,2146.HK,榮萬家,1.28,0.0,1518720,481280000.0,120320000.0,61252,24.79,0.32,10,0,0,2026-09-08 12:44:58,1
2025-07-16,01851,1851.HK,銀杏教育,1.4,0.0,29695700,700000000.0,700000000.0,16820,1765.5,4.24,10,0,0,2026-09-08 12:44:58,1
2025-07-16,08087,8087.HK,中國三三集團,1.178,72.73,24757060,763344000.0,763344000.0,1671968,14.81,3.24,10,0,0,2026-09-08 12:44:58,1
2025-07-16,02481,2481.HK,雙良睿能,2.896,-2.03,5474110,873433600.0,873433600.0,213153,25.68,0.63,10,0,0,2026-09-08 12:44:58,1
2025-07-17,01010,1010.HK,天璽曜11,0.098,5.38,1787000,43540829.0,43540829.0,134580,13.28,4.1,10,0,0,2026-09-08 12:44:59,1
2025-07-17,00197,197.HK,亨泰,0.238,20.2,515070,49792088.0,49792088.0,47560,10.83,1.03,10,0,0,2026-09-08 12:44:59,1
2025-07-17,01718,1718.HK,宏基集團控股,0.25,10.62,3588560,76030000.0,76030000.0,290617,12.35,4.72,10,0,0,2026-09-08 12:44:59,1
2025-07-17,08120,8120.HK,國農金融投資,0.5,-1.96,4420030,81313380.0,81313380.0,294106,15.03,5.44,10,0,0,2026-09-08 12:44:59,1
2025-07-17,00559,559.HK,德泰新能源集團,0.236,39.64,6446320,123471516.0,123471516.0,339889,18.97,5.22,10,0,0,2026-09-08 12:44:59,1
2025-07-17,01949,1949.HK,佰達國際控股,0.68,28.3,7570730,156672000.0,156672000.0,723380,10.47,4.83,10,0,0,2026-09-08 12:44:59,1
2025-07-17,08326,8326.HK,同景新能源,0.156,0.0,1156600,191412000.0,191412000.0,64556,17.92,0.6,10,0,0,2026-09-08 12:45:00,1
2025-07-17,01961,1961.HK,多牛科技,0.32,-13.51,1914370,234976376.0,234976376.0,30460,62.85,0.81,10,0,0,2026-09-08 12:44:59,1
2025-07-17,01407,1407.HK,交運燃氣,0.539,35.09,11477460,237160000.0,237160000.0,108933,105.36,4.84,10,0,0,2026-09-08 12:44:59,1
2025-07-17,01895,1895.HK,鑫苑服務,0.452,-6.22,4670340,268052950.0,268052950.0,146920,31.79,1.74,10,0,0,2026-09-08 12:44:59,1
2025-07-17,08267,8267.HK,藍港互動,0.75,20.97,24227400,277119723.0,277119723.0,2312120,10.48,8.74,10,0,0,2026-09-08 12:45:00,1
2025-07-17,01460,1460.HK,揚科集團,0.325,16.07,846290,285216851.0,285216851.0,36239,23.35,0.3,10,0,0,2026-09-08 12:44:59,1
2025-07-17,01753,1753.HK,兌吧,0.27,33.0,3353240,290742264.0,290742264.0,150626,22.26,1.15,10,0,0,2026-09-08 12:44:59,1
2025-07-17,00365,365.HK,芯成科技,0.243,-4.71,702470,353565000.0,353565000.0,43909,16.0,0.2,10,0,0,2026-09-08 12:44:59,1
2025-07-17,02393,2393.HK,巨星醫療控股,0.153,33.04,4603490,356733270.0,356733270.0,417828,11.02,1.29,10,0,0,2026-09-08 12:44:59,1
2025-07-17,01856,1856.HK,依波路,1.23,0.82,15469900,443116740.0,443116740.0,930193,16.63,3.49,10,0,0,2026-09-08 12:44:59,1
2025-07-17,01622,1622.HK,力高集團,0.135,4.65,2703190,479467258.0,479467258.0,24386,110.85,0.56,10,0,0,2026-09-08 12:44:59,1
2025-07-17,02197,2197.HK,三葉草生物-B,0.48,35.21,16118600,623328327.0,623328327.0,947620,17.01,2.59,10,0,0,2026-09-08 12:44:59,1
2025-07-17,01780,1780.HK,榮尊國際控股,1.11,-2.63,6477600,688200000.0,688200000.0,46989,137.85,0.94,10,0,0,2026-09-08 12:44:59,1
2025-07-17,01660,1660.HK,七元投資,0.15,7.91,1362330,929250000.0,929250000.0,24525,55.55,0.15,10,0,0,2026-09-08 12:44:59,1
2025-07-17,01628,1628.HK,禹洲集團,0.41,-10.87,4069850,3786296682.0,610074668.0,159937,25.45,0.67,10,0,0,2026-09-08 12:44:59,1
2025-07-18,01862,1862.HK,景瑞控股,0.018,38.46,3104970,27698638.0,27698638.0,202855,15.31,11.21,10,0,0,2026-09-08 12:45:00,1
2025-07-18,02608,2608.HK,陽光100中國,0.012,0.0,764100,30609738.0,30609738.0,59531,12.84,2.5,10,0,0,2026-09-08 12:45:00,1
2025-07-18,01237,1237.HK,中科生物,0.67,34.0,663670,64344824.0,64344824.0,47693,13.92,1.03,10,0,0,2026-09-08 12:45:00,1
2025-07-18,02358,2358.HK,久融控股,0.012,20.0,1655040,65664000.0,65664000.0,12530,132.09,2.52,10,0,0,2026-09-08 12:45:00,1
2025-07-18,00197,197.HK,亨泰,0.315,32.35,1308220,65901293.0,65901293.0,98984,13.22,1.99,10,0,0,2026-09-08 12:45:00,1
2025-07-18,03938,3938.HK,LFG投資控股,0.198,19.28,1265830,97113139.0,97113139.0,16826,75.23,1.3,10,0,0,2026-09-08 12:45:00,1
2025-07-18,01059,1059.HK,看通集團,0.38,0.0,825750,142512732.0,142512732.0,25401,32.51,0.58,10,0,0,2026-09-08 12:45:00,1
2025-07-18,01549,1549.HK,永豐集團控股,0.098,16.67,589100,151900000.0,151900000.0,14930,39.46,0.39,10,0,0,2026-09-08 12:45:00,1
2025-07-18,01079,1079.HK,松景科技,0.101,48.53,3234260,216145313.0,216145313.0,90565,35.71,1.5,10,0,0,2026-09-08 12:45:00,1
2025-07-18,08123,8123.HK,華億金控,0.659,10.02,850750,227123231.0,227123231.0,522,1629.79,0.37,10,0,0,2026-09-08 12:45:00,1
2025-07-18,01822,1822.HK,中木國際,0.135,1.5,1177530,266462644.0,266462644.0,19255,61.15,0.44,10,0,0,2026-09-08 12:45:00,1
2025-07-18,02699,2699.HK,新明中國,12.707,6.59,2946460,334203097.0,334203097.0,208233,14.15,0.88,10,0,0,2026-09-08 12:45:00,1
2025-07-18,06118,6118.HK,奧星生命科技,0.71,4.41,1999500,363933220.0,363933220.0,174555,11.45,0.55,10,0,0,2026-09-08 12:45:00,1
2025-07-18,00969,969.HK,華聯國際,0.168,54.13,1671730,368118240.0,368118240.0,16297,102.58,0.45,10,0,0,2026-09-08 12:45:00,1
2025-07-18,06860,6860.HK,指尖悅動,0.238,17.82,5338200,456504944.0,456504944.0,419500,12.73,1.17,10,0,0,2026-09-08 12:45:00,1
2025-07-18,02146,2146.HK,榮萬家,1.28,1.59,3560700,481280000.0,120320000.0,333687,10.67,0.74,10,0,0,2026-09-08 12:45:00,1
2025-07-18,00334,334.HK,華顯光電,0.315,16.67,3554480,666006998.0,666006998.0,196278,18.11,0.53,10,0,0,2026-09-08 12:45:00,1
2025-07-18,01980,1980.HK,天鴿互動,0.64,-1.54,5901760,707838824.0,707838824.0,268060,22.02,0.83,10,0,0,2026-09-08 12:45:00,1
2025-07-18,00159,159.HK,布萊克萬礦業,0.089,-1.11,909600,825940660.0,825940660.0,20320,44.76,0.11,10,0,0,2026-09-08 12:45:00,1
2025-07-21,08007,8007.HK,環球戰略集團,0.237,-3.66,4677380,53637231.0,53637231.0,239141,19.56,8.72,10,0,0,2026-09-08 12:45:01,1
2025-07-21,08160,8160.HK,GOLDWAY EDU,0.395,-4.82,4310280,84842816.0,84842816.0,61542,70.04,5.08,10,0,0,2026-09-08 12:45:01,1
2025-07-21,00104,104.HK,冠亞商業,0.204,-6.42,1857670,152413137.0,152413137.0,33729,55.08,1.22,10,0,0,2026-09-08 12:45:01,1
2025-07-21,01732,1732.HK,象興科技,0.125,0.81,3203400,160000000.0,160000000.0,195580,16.38,2.0,10,0,0,2026-09-08 12:45:01,1
2025-07-21,01215,1215.HK,開源控股,0.016,14.29,625660,204462077.0,204462077.0,11682,53.56,0.31,10,0,0,2026-09-08 12:45:01,1
2025-07-21,00380,380.HK,中國管業,0.178,14.84,1703830,237143348.0,237143348.0,95552,17.83,0.72,10,0,0,2026-09-08 12:45:01,1
2025-07-21,01936,1936.HK,利特米,0.57,1.79,1189260,266054340.0,266054340.0,11394,104.38,0.45,10,0,0,2026-09-08 12:45:01,1
2025-07-21,01822,1822.HK,中木國際,0.136,0.74,1524770,268436441.0,268436441.0,126961,12.01,0.57,10,0,0,2026-09-08 12:45:01,1
2025-07-21,00875,875.HK,從玉智農,0.405,47.27,12868900,283113861.0,283113861.0,869152,14.81,4.55,10,0,0,2026-09-08 12:45:01,1
2025-07-21,00042,42.HK,東北電氣,0.345,40.82,9693200,301312650.0,88992750.0,51590,187.89,3.22,10,0,0,2026-09-08 12:45:01,1
2025-07-21,01079,1079.HK,松景科技,0.147,45.54,4779980,314587733.0,314587733.0,367267,13.01,1.52,10,0,0,2026-09-08 12:45:01,1
2025-07-21,06188,6188.HK,迪信通,0.405,132.76,11021100,359016462.0,222247962.0,55760,197.65,3.07,10,0,0,2026-09-08 12:45:01,1
2025-07-21,00858,858.HK,精優藥業,0.13,47.73,23654230,377000000.0,377000000.0,439698,53.8,6.27,10,0,0,2026-09-08 12:45:01,1
2025-07-21,01202,1202.HK,四威科技,0.949,7.96,1953480,379600000.0,151840000.0,141710,13.79,0.51,10,0,0,2026-09-08 12:45:01,1
2025-07-21,01795,1795.HK,亞東集團,0.65,1.56,1086600,390000000.0,390000000.0,105447,10.3,0.28,10,0,0,2026-09-08 12:45:01,1
2025-07-21,00202,202.HK,潤中國際控股,0.055,-1.79,700880,401190315.0,401190315.0,36100,19.41,0.17,10,0,0,2026-09-08 12:45:01,1
2025-07-21,02297,2297.HK,潤邁德-B,0.345,56.82,3506300,483468786.0,483468786.0,261150,13.43,0.73,10,0,0,2026-09-08 12:45:01,1
2025-07-21,01084,1084.HK,綠新生物科技,0.698,0.0,4900160,610135760.0,610135760.0,31938,153.43,0.8,10,0,0,2026-09-08 12:45:01,1
2025-07-21,02521,2521.HK,升輝清潔,0.32,3.23,2078700,623915200.0,623915200.0,199510,10.42,0.33,10,0,0,2026-09-08 12:45:01,1
2025-07-21,00611,611.HK,中國核能科技,0.46,10.84,10557490,851936993.0,851936993.0,960093,11.0,1.24,10,0,0,2026-09-08 12:45:01,1
2025-07-22,03321,3321.HK,中科集團控股,0.59,1.72,1331130,45825064.0,45825064.0,82954,16.05,2.9,10,0,0,2026-09-08 12:45:02,1
2025-07-22,00602,602.HK,佳華百貨控股,0.048,26.32,1925160,49800000.0,49800000.0,2674,719.96,3.87,10,0,0,2026-09-08 12:45:02,1
2025-07-22,08096,8096.HK,賞之味股權,0.113,0.0,704900,54381250.0,54381250.0,4267,165.2,1.3,10,0,0,2026-09-08 12:45:02,1
2025-07-22,02433,2433.HK,中天湖南集團,0.116,-41.41,58152600,66816000.0,66816000.0,1930900,30.12,87.03,10,0,0,2026-09-08 12:45:02,1
2025-07-22,00747,747.HK,沈陽公用發展股份,0.061,15.09,1488890,89631936.0,36927936.0,48814,30.5,1.66,10,0,0,2026-09-08 12:45:02,1
2025-07-22,00840,840.HK,天業節水,0.216,20.0,1291860,112216657.0,43718400.0,14187,91.06,1.15,10,0,0,2026-09-08 12:45:02,1
2025-07-22,00984,984.HK,永旺,0.49,25.64,5214680,127400000.0,127400000.0,14281,365.15,4.09,10,0,0,2026-09-08 12:45:02,1
2025-07-22,02336,2336.HK,碩奧國際,0.09,7.14,719130,163431969.0,163431969.0,1636,439.57,0.44,10,0,0,2026-09-08 12:45:02,1
2025-07-22,00417,417.HK,謝瑞麟,0.68,-15.0,617800,169443780.0,169443780.0,50865,12.15,0.36,10,0,0,2026-09-08 12:45:02,1
2025-07-22,01305,1305.HK,偉志控股,0.82,5.13,3350440,177633320.0,177633320.0,6986,479.59,1.89,10,0,0,2026-09-08 12:45:02,1
2025-07-22,01217,1217.HK,中國創新投資,0.014,27.27,4643960,179222101.0,179222101.0,188263,24.67,2.59,10,0,0,2026-09-08 12:45:02,1
2025-07-22,01351,1351.HK,輝煌明天,0.315,-1.56,945000,189000000.0,189000000.0,30143,31.35,0.5,10,0,0,2026-09-08 12:45:02,1
2025-07-22,00893,893.HK,中國鐵鈦,0.101,31.17,7017190,227150556.0,227150556.0,144695,48.5,3.09,10,0,0,2026-09-08 12:45:02,1
2025-07-22,00759,759.HK,CEC國際,0.46,259.38,56304110,306447767.0,306447767.0,23572,2388.6,18.37,10,0,0,2026-09-08 12:45:02,1
2025-07-22,00767,767.HK,中基長壽科學,0.51,5.15,2760890,324693693.0,324693693.0,194775,14.17,0.85,10,0,0,2026-09-08 12:45:02,1
2025-07-22,01393,1393.HK,恆鼎實業,0.071,7.58,822210,326973418.0,326973418.0,70506,11.66,0.25,10,0,0,2026-09-08 12:45:02,1
2025-07-22,02545,2545.HK,中贛通信,0.52,25.3,13009700,332800000.0,332800000.0,414810,31.36,3.91,10,0,0,2026-09-08 12:45:02,1
2025-07-22,00679,679.HK,亞洲聯網科技,0.93,2.2,628850,352222062.0,352222062.0,49053,12.82,0.18,10,0,0,2026-09-08 12:45:02,1
2025-07-22,01847,1847.HK,雲南建投混凝土,0.84,58.49,20904200,374868480.0,112460880.0,43993,475.17,5.58,10,0,0,2026-09-08 12:45:02,1
2025-07-22,01265,1265.HK,天津津燃公用,0.227,13.5,707280,417522871.0,113513620.0,21951,32.22,0.17,10,0,0,2026-09-08 12:45:02,1
2025-07-22,01795,1795.HK,亞東集團,0.79,21.54,5778480,474000000.0,474000000.0,213753,27.03,1.22,10,0,0,2026-09-08 12:45:02,1
2025-07-22,06118,6118.HK,奧星生命科技,1.08,38.46,5846010,553588560.0,553588560.0,490928,11.91,1.06,10,0,0,2026-09-08 12:45:02,1
2025-07-22,08368,8368.HK,中國創意控股,1.0,13.64,786500,692217719.0,692217719.0,44310,17.75,0.11,10,0,0,2026-09-08 12:45:02,1
2025-07-22,02289,2289.HK,創美藥業,6.497,-3.13,2247660,701676000.0,701676000.0,4230,531.36,0.32,10,0,0,2026-09-08 12:45:02,1
2025-07-22,06136,6136.HK,康達環保,0.365,8.96,11868750,842058102.0,842058102.0,949424,12.5,1.41,10,0,0,2026-09-08 12:45:02,1
2025-07-23,00428,428.HK,中國天弓控股,0.26,17.65,6597640,40107142.0,40107142.0,223592,29.51,16.45,10,0,0,2026-09-08 12:45:03,1
2025-07-23,00061,61.HK,綠領控股,0.432,10.2,3158930,56836124.0,56836124.0,118355,26.69,5.56,10,0,0,2026-09-08 12:45:03,1
2025-07-23,00645,645.HK,安域亞洲,0.174,89.13,4506260,89292520.0,89292520.0,67470,66.79,5.05,10,0,0,2026-09-08 12:45:03,1
2025-07-23,01069,1069.HK,中國健康科技集團,0.315,12.5,1437690,97263388.0,97263388.0,122931,11.7,1.48,10,0,0,2026-09-08 12:45:03,1
2025-07-23,00269,269.HK,中國資源交通,0.011,0.0,2327830,117085025.0,117085025.0,149194,15.6,1.99,10,0,0,2026-09-08 12:45:03,1
2025-07-23,00814,814.HK,北京京客隆,0.295,-1.67,521420,121604900.0,53737200.0,51413,10.14,0.43,10,0,0,2026-09-08 12:45:03,1
2025-07-23,01000,1000.HK,北青傳媒,0.78,16.42,528840,153901800.0,42822780.0,12795,41.33,0.34,10,0,0,2026-09-08 12:45:03,1
2025-07-23,01129,1129.HK,中國水業集團,0.25,12.61,591110,158048482.0,158048482.0,36860,16.04,0.37,10,0,0,2026-09-08 12:45:03,1
2025-07-23,01449,1449.HK,立德教育,0.265,3.92,2110020,212000000.0,212000000.0,108012,19.54,1.0,10,0,0,2026-09-08 12:45:03,1
2025-07-23,08050,8050.HK,城市酷選,1.05,45.83,1437630,284812500.0,284812500.0,19032,75.54,0.5,10,0,0,2026-09-08 12:45:03,1
2025-07-23,01097,1097.HK,周大福媒體娛樂,0.042,13.51,654770,299654188.0,299654188.0,46529,14.07,0.22,10,0,0,2026-09-08 12:45:03,1
2025-07-23,00185,185.HK,正商實業,0.157,9.79,1888260,300401707.0,300401707.0,36784,51.33,0.63,10,0,0,2026-09-08 12:45:03,1
2025-07-23,01419,1419.HK,盈健醫療,0.95,14.46,1012060,360574621.0,360574621.0,43436,23.3,0.28,10,0,0,2026-09-08 12:45:03,1
2025-07-23,01738,1738.HK,飛尚無煙煤,0.265,143.12,13582750,365844637.0,365844637.0,6984,1944.84,3.71,10,0,0,2026-09-08 12:45:03,1
2025-07-23,01993,1993.HK,雅仕維,0.82,24.24,4106760,397626806.0,397626806.0,5511,745.19,1.03,10,0,0,2026-09-08 12:45:03,1
2025-07-23,06919,6919.HK,人瑞人才,4.61,15.83,1613240,730434580.0,730434580.0,32475,49.68,0.22,10,0,0,2026-09-08 12:45:03,1
2025-07-23,01022,1022.HK,飛魚科技,0.44,49.15,18984770,769754507.0,769754507.0,843900,22.5,2.47,10,0,0,2026-09-08 12:45:03,1
2025-07-23,06118,6118.HK,奧星生命科技,1.53,41.67,20810880,784250460.0,784250460.0,1070216,19.45,2.65,10,0,0,2026-09-08 12:45:03,1
2025-07-24,08186,8186.HK,浩盟控股,0.495,101.22,9104240,56364977.0,56364977.0,28520,319.22,16.15,10,0,0,2026-09-08 12:45:04,1
2025-07-24,02288,2288.HK,宏基資本,0.16,0.63,817820,60071520.0,60071520.0,33335,24.53,1.36,10,0,0,2026-09-08 12:45:04,1
2025-07-24,01376,1376.HK,RAFFLESINTERIOR,0.116,7.41,8086000,116000000.0,116000000.0,83200,97.19,6.97,10,0,0,2026-09-08 12:45:04,1
2025-07-24,00544,544.HK,大同集團,1.26,65.79,629680,155849973.0,155849973.0,31083,20.26,0.4,10,0,0,2026-09-08 12:45:04,1
2025-07-24,01129,1129.HK,中國水業集團,0.27,8.0,1705900,170692361.0,170692361.0,95879,17.79,1.0,10,0,0,2026-09-08 12:45:04,1
2025-07-24,08637,8637.HK,元續科技,1.32,25.71,1507700,197606640.0,197606640.0,114920,13.12,0.76,10,0,0,2026-09-08 12:45:04,1
2025-07-24,01473,1473.HK,環聯連訊,0.227,9.66,12209670,268414173.0,268414173.0,679943,17.96,4.55,9,1,0,2026-09-08 12:45:04,1
2025-07-24,01097,1097.HK,周大福媒體娛樂,0.041,-2.38,1058290,292519564.0,292519564.0,102300,10.34,0.36,10,0,0,2026-09-08 12:45:04,1
2025-07-24,00213,213.HK,樂聲電子,0.39,4.0,1086420,355886295.0,355886295.0,12405,87.58,0.31,10,0,0,2026-09-08 12:45:04,1
2025-07-24,01170,1170.HK,信星集團,0.54,-10.0,888080,360179700.0,360179700.0,43431,20.45,0.25,10,0,0,2026-09-08 12:45:04,1
2025-07-24,06988,6988.HK,樂享集團,0.154,43.93,5451300,365276789.0,365276789.0,90620,60.16,1.49,10,0,0,2026-09-08 12:45:04,1
2025-07-24,01636,1636.HK,中國金屬利用,0.87,38.1,4402180,389895482.0,389895482.0,283247,15.54,1.13,10,0,0,2026-09-08 12:45:04,1
2025-07-24,01334,1334.HK,瑞昌國際控股,0.91,0.0,3256350,455000000.0,455000000.0,133494,24.39,0.72,10,0,0,2026-09-08 12:45:04,1
2025-07-24,08368,8368.HK,中國創意控股,0.94,1.08,1818260,650684656.0,650684656.0,142886,12.73,0.28,10,0,0,2026-09-08 12:45:04,1
2025-07-24,02392,2392.HK,玄武雲,1.35,16.38,5464200,749059650.0,749059650.0,249400,21.91,0.73,10,0,0,2026-09-08 12:45:04,1
2025-07-24,01204,1204.HK,博維智慧,1.63,9.4,1317600,815000000.0,815000000.0,27980,47.09,0.16,10,0,0,2026-09-08 12:45:04,1
2025-07-25,00352,352.HK,富陽,0.143,160.0,4694252,35204225.0,35204225.0,1239,3788.74,13.33,10,0,0,2026-09-08 12:45:05,1
2025-07-25,08402,8402.HK,高原之寶,0.156,0.65,2306000,74881560.0,74881560.0,57718,39.95,3.08,10,0,0,2026-09-08 12:45:05,1
2025-07-25,03683,3683.HK,榮豐億控股,0.085,-30.33,952100,80972149.0,80972149.0,150,6347.33,1.18,10,0,0,2026-09-08 12:45:05,1
2025-07-25,00348,348.HK,中國智能健康,0.12,34.83,1333270,110948500.0,110948500.0,52722,25.29,1.2,10,0,0,2026-09-08 12:45:05,1
2025-07-25,01620,1620.HK,富盈環球集團,0.118,35.63,2028300,141600000.0,141600000.0,42327,47.92,1.43,10,0,0,2026-09-08 12:45:05,1
2025-07-25,09918,9918.HK,麗年國際,1.48,25.42,1754700,148000000.0,148000000.0,11214,156.47,1.19,10,0,0,2026-09-08 12:45:05,1
2025-07-25,08462,8462.HK,中安控股集團,0.27,-15.62,4185200,162000000.0,162000000.0,397750,10.52,2.58,10,0,0,2026-09-08 12:45:05,1
2025-07-25,01129,1129.HK,中國水業集團,0.295,9.26,3152140,186497209.0,186497209.0,256001,12.31,1.69,10,0,0,2026-09-08 12:45:05,1
2025-07-25,01218,1218.HK,永義國際,1.6,-5.88,641690,236762890.0,236762890.0,18878,33.99,0.27,10,0,0,2026-09-08 12:45:05,1
2025-07-25,00500,500.HK,先豐服務集團,0.11,4.76,1730310,264372447.0,264372447.0,97431,17.76,0.65,10,0,0,2026-09-08 12:45:05,1
2025-07-25,00544,544.HK,大同集團,2.5,98.41,1235800,309226138.0,309226138.0,93219,13.26,0.4,10,0,0,2026-09-08 12:45:05,1
2025-07-25,01612,1612.HK,永勝醫療,0.78,27.87,17236620,514877089.0,514877089.0,663744,25.97,3.35,10,0,0,2026-09-08 12:45:05,1
2025-07-25,00433,433.HK,北方礦業,0.036,-2.7,3437040,540077054.0,540077054.0,268854,12.78,0.64,10,0,0,2026-09-08 12:45:05,1
2025-07-25,02392,2392.HK,玄武雲,1.5,11.11,8850200,832288500.0,832288500.0,752540,11.76,1.06,10,0,0,2026-09-08 12:45:05,1
2025-07-28,08425,8425.HK,興銘控股,0.061,5.17,604000,22936000.0,22936000.0,5820,103.78,2.63,10,0,0,2026-09-08 12:45:06,0
2025-07-28,08286,8286.HK,長城微光,0.146,44.55,747190,45093560.0,16060000.0,65671,11.38,1.66,10,0,0,2026-09-08 12:45:06,1
2025-07-28,08366,8366.HK,浙江聯合投資,0.039,116.67,1281600,61510800.0,61510800.0,210,6102.86,2.08,10,0,0,2026-09-08 12:45:06,1
2025-07-28,00574,574.HK,百信國際,0.05,51.52,2868390,99528803.0,99528803.0,50423,56.89,2.88,10,0,0,2026-09-08 12:45:06,1
